"This Account is","Ta račun je"
"This Email template no longer exists.","Ta predloga e-pošte več ne obstaja."
"This Role no longer exists","Ta vloga več ne obstaja"
"This Role no longer exists.","Ta vloga več ne obstaja."
"This account is","Ta račun je"
"This account is inactive.","Ta račun je neaktiven."
"This action cannot be undone.","Tega dejanja se ne more razveljaviti."
"This attribute set does not have attributes which we can use for configurable product","Ta nabor atributov nima atributov, ki jih lahko uporabimo za nastavljivi produkt"
"This attribute shares the same value in all the stores","Ta atribut si deli enako vrednost v vseh trgovinah"
"This block no longer exists.","Ta blok več ne obstaja."
"This category is set to only include products matched by rules","Ta kategorija je nastavljena, da vključuje samo produkte, ki se ujemajo s pravili"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","To je demonstracija trgovine. Kakršnakoli naročila poslana preko te trgovine ne bodo izvedena ali izpolnjena."
"This is a required field.","To polje je zahtevano."
"This product is currently disabled.","Ta produkt je trenutno onemogočen."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","To poročilo je odvino od nastavitve časovnega pasu. Ko je enkrat časovni pas spremenjen, se mora statistika življenske dobe osvežiti."
"This section is not allowed.","Ta sekcija ni dovoljena."
"This user no longer exists.","Ta uporabnik več ne obstaja."
"This variable no longer exists.","Ta spremenljivka več ne obstaja."
"Time","Čas"
"Time selection:","Izbira časa:"
"Time:","Čas:"
"Timeout limit for response from synchronize process was reached.","Omejitev prekinitve odziva iz procesa sinhronizacije je bila dosežena."
"To","Za"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Za preklic avtorizacij na čakanju in sprostitev zneskov, ki so že bili sprocesirani med tem plačilom, kliknite Preklic."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Za uporabo PayPal Payflow Link morate nastaviti vaš račun PayPal Payflow Link na spletni strani PayPal."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","Za uporabo PayPal Payments Advanced morate nastaviti vaš račun PayPal Payments Advanced na spletni strani PayPal."
"Toggle Editor","Preklop urejevalnika"
"Tools","Orodja"
"Top 5 Search Terms","Najpogostejših 5 iskanih izrazov"
"Total","Vsota"
"Total Invoiced","Skupaj izdanih računov"
"Total Order Amount","Znesek vsote naročila"
"Total Refunded","Skupaj povrnjeno"
"Total of %d record(s) have been deleted.","Skupno izbrisanih vnosov: %d"
"Total of %d record(s) have been updated.","Skupno posodobljenih vnosov: %d"
"Total of %d record(s) were canceled.","Skupno preklicanih vnosov: %d"
"Total of %d record(s) were deleted","Skupno izbrisanih vnosov: %d"
"Total of %d record(s) were deleted.","Skupno izbrisanih vnosov: %d"
"Total of %d record(s) were updated","Skupno posodobljenih vnosov: %d"
"Total of %d record(s) were updated.","Skupno posodobljenih vnosov: %d"
"Track Order","Sledenje naročila"
"Track this shipment","Sledite tej dostavi"
"Tracking number %s for %s assigned","Številka sledenja %s za %s določena"
"Tracking number cannot be empty.","Številka sledenja ne more biti prazna."
"Transaction Data","Podatki transakcije"
"Transaction Details","Podrobnosti transakcije"
"Transaction ID","ID transakcije"
"Transaction Type","Tip transakcije"
"Transactional Emails","E-pošte transakcije"
"Transactions","Transakcije"
"Type","Tip"
"Type:","Tip:"
"URL Rewrite","Prepis URL-ja"
"URL Rewrite Information","Informacije prepisa URL-ja"
"URL Rewrite Management","Upravljanje prepisa URL-ja"
"Unable to cancel the credit memo.","Preklic dobropisa ni uspel."
"Unable to find a Email Template to delete.","Predloge e-pošte za izbris ni bilo mogoče najti."
"Unable to find a block to delete.","Bloka za izbris ni bilo mogoče najti."
"Unable to find a poll to delete.","Ankete za izbris ni bilo mogoče najti."
"Unable to find a tag to delete.","Značke za izbris ni bilo mogoče najti."
"Unable to find a user to delete.","Uporabnika za izbris ni bilo mogoče najti."
"Unable to find a variable to delete.","Spremenljivke za izbris ni bilo mogoče najti."
"Unable to initialize import model","Inicializacija modela uvoza ni uspela"
"Unable to refresh lifetime statistics.","Osvežitev statistike življenske dobe ni uspela."
"Unable to refresh recent statistics.","Osvežitev nedavne statistike ni uspela."
"Unable to save Cron expression","Izraza periodičnega opravila ni bilo mogoče shraniti"
"Unable to save the cron expression.","Izraza periodičnega opravila ni bilo mogoče shraniti."
"Unable to save the invoice.","Računa ni bilo mogoče shraniti."
"Unable to send the invoice email.","E-pošte za račun ni bilo mogoče poslati."
"Unable to send the shipment email.","E-pošte za dostavo ni bilo mogoče poslati."
"Unable to update transaction details.","Podrobnosti transakcije ni bilo mogoče shraniti."
"Unable to void the credit memo.","Dobropisa ni bilo mogoče razveljaviti."
"Unknown","Neznano"
"Unlimited","Neomejeno"
"Update","Posodobitev"
"Updated At","Čas posodobitve"
"Upload File","Nalaganje datoteke"
"Upload Files","Nalaganje datotek"
"Upload HTTP Error","HTTP napaka nalaganja"
"Upload I/O Error","I/O napaka nalaganja"
"Upload Security Error","Napaka varnosti nalaganja"
"Upload import file","Nalaganje datoteke uvoza"
"Uploaded file is larger than %.2f kilobytes allowed by server","Naložena datoteka je večja od dovoljene velikosti %.2f kilobajtov na strežniku"
"Use All Available Attributes","Uporabite vse atribute, ki so na voljo"
"Use Config Settings","Uporabite nastavitve konfiguracije"
"Use Default","Uporabite privzeto"
"Use Default Value","Uporabite privzeto vrednost"
"Use Default Variable Values","Uporabite vrednosti privzetih spremenljivk"
"Use FTP Connection","Uporabite povezavo FTP"
"Use Website","Uporabite spletno stran"
"Used Currently For","Trenutno uporabljeno za"
"Used as Default For","Uporabljeno kot privzeto za"
"User Email","E-pošta uporabnika"
"User ID","ID uporabnika"
"User Info","Informacije uporabnika"
"User Information","Informacije uporabnika"
"User Name","Ime uporabnika"
"User Name is required field.","Ime uporabnika je zahtevano polje."
"User Name:","Ime uporabnika:"
"User Password","Geslo uporabnika"
"User Role","Vloga uporabnika"
"User Roles","Vloge uporabnika"
"User Roles Information","Informacije vlog uporabnika"
"User Type Resources","Viri tipaa uporabnika"
"User name","Ime uporabnika"
"Users","Uporabniki"
"Utilities","Pripomočki"
"VAT Number is Invalid","Številka za DDV ni veljavna"
"VAT Number is Valid","Številka za DDV je veljavna"
"Validation Results","Rezultati validacije"
"Value","Vrednost"
"Value Delimiter:","Ločilo vrednosti:"
"Variable","Spremenljivka"
"Variable Code","Koda spremenljivke"
"Variable Details","Podrobnosti spremenljivke"
"Variable HTML Value","HTML vrednost spremenljivke"
"Variable ID","ID spremenljivke"
"Variable Name","Ime spremenljivke"
"Variable Name is incorrect.","Ime spremenljivke je napačno."
"Variable Name is required field.","Ime spremenljivke je zahtevano polje."
"Variable Plain Value","Navadna vrednost spremenljivke"
"Variable has been deleted.","Spremenljivka je bila izbrisana."
"Variables","Spremenljivke"
"Verifier code: %s","Koda preveritelja: %s"
"View Actions XML","Akcije pogleda XML"
"View Full Size","Ogled celotne velikosti"
"View Memo","Ogled dobropisa"
"View Memo for #%s","Ogled dobropisa #%s"
"View Shipment","Ogled dostave"
"View Statistics For:","Ogled statistike za:"
"Visibility:","Vidnost:"
"Warning","Opozorilo"
"Warning! Empty value can cause problems with CSV format.","Opozorilo! Prazna vrednost lahko povzroča težave pri formatu CSV."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Opozorilo!\r\nTo dejanje bo odstranilo tega uporabnika iz že dodeljene vloge\r\nSte prepričani?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Opozorilo!\r\nTo dejanje bo odstranilo tiste uporabnike iz že dodeljenih vlog\r\nSte prepričani?"
"Warning: Please do not close the window during importing/exporting data","Opozorilo: Prosimo, ne zapirajte okna med uvažanjem/izvažanjem podatkov"
"Watermark File for %s","Datoteka vodnega žiga za %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Cenimo odziv naših trgovcev, prosimo <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">opravite našo raziskavo</a>, da ponudite vpogled lastnosti, ki bi jih želeli imeti v Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Odstranite to obvestilo</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Smo za našo mizo tipkanja, kjer kodiramo več lastnosti za Magento. Hvala vam za vašo potrpežljivost."
"Web Section","Spletna sekcija"
"Web Services","Spletne storitve"
"Web services","Spletne storitve"
"Website","Spletna stran"
"What is this?","Kaj je to?"
"Wishlist Report","Poročilo seznama želja"
"Wishlist item is not loaded.","Element seznama želja ni naložen."
"Wrong account specified.","Določen je napačen račun."
"Wrong billing agreement ID specified.","Določen je napačen ID sporazuma obračuna."
"Wrong column format.","Napačen format stolpca."
"Wrong newsletter template.","Napačna predloga e-novice."
"Wrong quote item.","Napačen element predpračuna."
"Wrong tab configuration.","Napačna nastavitev zavihka."
"Wrong tag was specified.","Določena je bila napačna značka."
"Wrong transaction ID specified.","Določena je bil napačen ID transakcije."
"XML","XML"
"XML data is invalid.","Podatki XML niso veljavni."
"XML object is not instance of ""Varien_Simplexml_Element"".","Objekt XML ni instanca ""Varien_Simplexml_Element""."
"YTD","YTD"
"Year","Leto"
"Yes","Da"
"Yes (301 Moved Permanently)","Da (301 trajno premaknjeno)"
"Yes (302 Found)","Da (302 Najdeno)"
"Yes (only price with tax)","Da (samo cena z davkom)"
"You cannot delete your own account.","Vašega lastnega računa ne morete izbrisati."
"You have %s unread message(s).","Imate neprebrana sporočila (%s)."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Imate neprebrana sporočila (%s). <a href=""%s"">Pojdite na prejeta sporočila</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Imate %s, %s in %s neprebranih sporočil. <a href=""%s"">Pojdite na prejeta sporočila</a>."
"You have logged out.","Odjavili ste se."
"You have not enough permissions to use this functionality.","Za uporabo te funkcionalnosti nimate ustreznih pravic."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Za uporabo funkcionalnosti te spletne strani morate imeti v vašem brskalniku omogočen JavaScript."
"You need to specify order items.","Določiti morate elemente naročila."
"You will need to wait when the action ends.","Počakati morate na končanje akcije."
"Your answers contain duplicates.","Vaši odgovori vsebujejo duplikate."
"Your password has been updated.","Vaše geslo je bilo posodobljeno."
"Your password reset link has expired.","Povezava za ponastavitev vašega gesla je potekla."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","PHP nastavitve vašega strežnika vam omogočajo nalaganje datotek ne več kot %s naenkrat. Prosimo, spremenite vrednosti post_max_size (trenutno je %s) in upload_max_filesize (trenutno je %s) v php.ini, če želite nalagati večje datoteke."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Vaš spletni strežnik ni pravilno nastavljen. Posledica je, da so nastavitvene datoteke z občutljivimi informacijami dostopne od zunaj. Prosimo, kontaktirajte vašega ponudnika gostovanja."
"Zip/Postal Code","Poštna številka"
"Zip/Postal Code:","Poštna številka:"
"[ deleted ]","[ izbrisano ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[POGLED TRGOVINE]"
"[WEBSITE]","[STRAN]"
"b","b"
"close","zaprite"
"critical","kritično"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","primer: ""sitemap/"" ali ""/"" za osnovno pot (pot mora biti zapisljiva)"
"example: sitemap.xml","primer: sitemap.xml"
"failed","ni uspešno"
"from","od"
"major","glavno"
"minor","manjše"
"notice","obvestilo"
"store(%s) scope","obseg trgovine (%s)"
"successful","uspešno"
"to","za"
"website(%s) scope","obseg spletne strani (%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} ni priporočljivo uporabiti v produkcijskem okolju za določitev osnovnega nezaščitenega URL / Osnovni zaščiteni URL. Zelo priporočljivo je spremeniti to vrednost v vaših Magento <a href=""%s"">nastavitvah</a>."
